Date,Hour,Date : Hour hours,Cell Name,Downtime,TCH Drop rate,TCH Drops,TCH Congestion,SD Congestion,Traffic,Utilization,SS Drops,Qual Drops,TA Drops,Other Drops
21/06/2019,0,21/06/2019 : 0  hours,21133,0,0.02,17,0,0,15,25,5,8,3,1
21/06/2019,0,21/06/2019 : 0  hours,28363,0,0.85,16,0,0,1.2,2,1,5,6,4
21/06/2019,0,21/06/2019 : 0  hours,23613,0,0.54,27,0,0,3,5,8,9,10,0
21/06/2019,0,21/06/2019 : 0  hours,32023,0,0.71,32,0,0,4.2,7,8,8,6,10
21/06/2019,0,21/06/2019 : 0  hours,39243,0,0.12,27,0,0,0,0,5,8,6,8
21/06/2019,0,21/06/2019 : 0  hours,18743,0,0.87,18,0,0,22.8,38,8,0,6,4
21/06/2019,0,21/06/2019 : 0  hours,30053,0,0.36,14,0,0,25.2,42,3,1,6,4
21/06/2019,0,21/06/2019 : 0  hours,12463,0,0.58,14,0,0,6.6,11,0,2,8,4
21/06/2019,0,21/06/2019 : 0  hours,19563,0,0.35,24,0,0,15,25,6,2,6,10
21/06/2019,0,21/06/2019 : 0  hours,39123,0,0.82,24,0,0,15,25,4,6,5,9
21/06/2019,1,21/06/2019 : 1  hours,10041,0,0.52,22,0,0,26.4,44,7,2,5,8
21/06/2019,1,21/06/2019 : 1  hours,12561,0,0.69,21,0,0,18,30,0,9,8,4
21/06/2019,1,21/06/2019 : 1  hours,26091,0,0.15,25,0,0,24.6,41,3,8,6,8
21/06/2019,1,21/06/2019 : 1  hours,31141,0,0.3,22,0,0,3,5,6,8,3,5
21/06/2019,1,21/06/2019 : 1  hours,34151,0,0.2,13,0,0,4.8,8,5,0,6,2
21/06/2019,1,21/06/2019 : 1  hours,31031,0,0.68,27,0,0,16.8,28,7,10,10,0
21/06/2019,1,21/06/2019 : 1  hours,26111,0,0.23,20,0,0,0,0,7,8,4,1
21/06/2019,1,21/06/2019 : 1  hours,32011,0,0.11,20,0,0,9.6,16,9,5,2,4
21/06/2019,1,21/06/2019 : 1  hours,11281,0,0.72,14,0,0,16.2,27,9,0,4,1
21/06/2019,1,21/06/2019 : 1  hours,23141,0,0.36,21,0,0,18.6,31,1,9,4,7
21/06/2019,1,21/06/2019 : 1  hours,35361,0,0.98,20,0,0,4.2,7,6,2,9,3
21/06/2019,1,21/06/2019 : 1  hours,20061,0,0.2,23,0,0,15.6,26,4,5,5,9
21/06/2019,1,21/06/2019 : 1  hours,37151,0,0.44,14,0,0,6,10,7,1,2,4
21/06/2019,1,21/06/2019 : 1  hours,31161,0,0.47,16,0,0,8.4,14,3,4,1,8
21/06/2019,1,21/06/2019 : 1  hours,21131,0,0.55,31,0,0,22.8,38,10,8,10,3
21/06/2019,1,21/06/2019 : 1  hours,28361,0,0.85,16,0,0,24.6,41,5,8,2,1
21/06/2019,1,21/06/2019 : 1  hours,23611,0,0.3,17,0,0,26.4,44,6,3,5,3
21/06/2019,1,21/06/2019 : 1  hours,32021,0,0.04,28,0,0,20.4,34,6,8,5,9
21/06/2019,1,21/06/2019 : 1  hours,39241,0,0.98,25,0,0,14.4,24,8,6,8,3
21/06/2019,1,21/06/2019 : 1  hours,18741,0,0.88,19,0,0,2.4,4,1,4,8,6
21/06/2019,1,21/06/2019 : 1  hours,30051,0,0.81,15,0,0,1.2,2,1,9,1,4
21/06/2019,1,21/06/2019 : 1  hours,12461,0,0.4,17,0,0,16.2,27,4,1,4,8
21/06/2019,1,21/06/2019 : 1  hours,19561,0,0.95,19,0,0,9.6,16,5,8,4,2
21/06/2019,1,21/06/2019 : 1  hours,39121,0,0.67,11,0,0,3,5,1,0,7,3
21/06/2019,1,21/06/2019 : 1  hours,10042,0,0.56,21,0,0,16.8,28,8,8,5,0
21/06/2019,1,21/06/2019 : 1  hours,12562,0,0.75,2,0,0,16.2,27,2,0,0,0
21/06/2019,1,21/06/2019 : 1  hours,26092,0,0.1,31,0,0,19.2,32,10,3,10,8
21/06/2019,1,21/06/2019 : 1  hours,31142,0,0.9,26,0,0,22.8,38,6,7,9,4
21/06/2019,1,21/06/2019 : 1  hours,34152,0,0.03,22,0,0,19.2,32,5,3,4,10
21/06/2019,1,21/06/2019 : 1  hours,31032,0,0.42,30,0,0,24,40,4,7,9,10
21/06/2019,1,21/06/2019 : 1  hours,26112,0,0.18,16,0,0,0.6,1,2,6,4,4
21/06/2019,1,21/06/2019 : 1  hours,32012,0,0.97,23,0,0,12,20,3,10,3,7
21/06/2019,1,21/06/2019 : 1  hours,11282,0,0.44,20,0,0,24,40,2,7,2,9
21/06/2019,1,21/06/2019 : 1  hours,23142,0,0.57,22,0,0,12.6,21,8,1,9,4
21/06/2019,1,21/06/2019 : 1  hours,35362,0,0.79,17,0,0,7.8,13,5,5,0,7
21/06/2019,1,21/06/2019 : 1  hours,20062,0,0.26,14,0,0,0,0,1,2,3,8
21/06/2019,1,21/06/2019 : 1  hours,37152,0,0.36,22,0,0,16.2,27,9,6,7,0
21/06/2019,1,21/06/2019 : 1  hours,31162,0,0.96,16,0,0,18,30,9,0,0,7
21/06/2019,1,21/06/2019 : 1  hours,21132,0,0.11,29,0,0,19.2,32,7,3,9,10
21/06/2019,1,21/06/2019 : 1  hours,28362,0,0.32,16,0,0,20.4,34,4,9,0,3
21/06/2019,1,21/06/2019 : 1  hours,23612,0,0.61,18,0,0,12.6,21,1,7,4,6
21/06/2019,1,21/06/2019 : 1  hours,32022,0,0.3,18,0,0,7.8,13,9,6,0,3
21/06/2019,1,21/06/2019 : 1  hours,39242,0,0.59,29,0,0,24,40,6,6,10,7
21/06/2019,1,21/06/2019 : 1  hours,18742,0,0.42,22,0,0,3,5,4,4,5,9
21/06/2019,1,21/06/2019 : 1  hours,30052,0,0.85,29,0,0,12.6,21,10,9,8,2
21/06/2019,1,21/06/2019 : 1  hours,12462,0,0.65,24,0,0,16.2,27,5,10,1,8
21/06/2019,1,21/06/2019 : 1  hours,19562,0,0.79,22,0,0,24,40,6,9,0,7
21/06/2019,1,21/06/2019 : 1  hours,39122,0,0.23,30,0,0,15,25,6,5,10,9
21/06/2019,1,21/06/2019 : 1  hours,10043,0,0.13,15,0,0,3,5,5,3,3,4
21/06/2019,1,21/06/2019 : 1  hours,12563,0,0.61,30,0,0,17.4,29,7,8,8,7
21/06/2019,1,21/06/2019 : 1  hours,26093,0,0.75,25,0,0,11.4,19,8,3,6,8
21/06/2019,1,21/06/2019 : 1  hours,31143,0,0.66,19,0,0,7.2,12,8,6,0,5
21/06/2019,1,21/06/2019 : 1  hours,34153,0,0.13,24,0,0,1.8,3,3,6,7,8
21/06/2019,1,21/06/2019 : 1  hours,31033,0,0.29,20,0,0,24.6,41,6,7,5,2
21/06/2019,1,21/06/2019 : 1  hours,26113,0,0.21,27,0,0,0,0,9,5,4,9
21/06/2019,1,21/06/2019 : 1  hours,32013,0,0.51,22,0,0,6,10,4,10,1,7
21/06/2019,1,21/06/2019 : 1  hours,11283,0,0.17,15,0,0,23.4,39,4,4,2,5
21/06/2019,1,21/06/2019 : 1  hours,23143,0,0.99,21,0,0,26.4,44,8,5,8,0
21/06/2019,1,21/06/2019 : 1  hours,35363,0,0.92,19,0,0,8.4,14,2,4,4,9
21/06/2019,1,21/06/2019 : 1  hours,20063,0,0.89,16,0,0,12,20,0,7,7,2
21/06/2019,1,21/06/2019 : 1  hours,37153,0,0.8,16,0,0,13.2,22,5,4,2,5
21/06/2019,1,21/06/2019 : 1  hours,31163,0,0.11,17,0,0,22.8,38,2,4,2,9
21/06/2019,1,21/06/2019 : 1  hours,21133,0,0.13,23,0,0,23.4,39,6,9,2,6
21/06/2019,1,21/06/2019 : 1  hours,28363,0,0.18,18,0,0,1.8,3,1,9,8,0
21/06/2019,1,21/06/2019 : 1  hours,23613,0,0.61,21,0,0,19.8,33,6,3,2,10
21/06/2019,1,21/06/2019 : 1  hours,32023,0,0.65,16,0,0,16.2,27,5,5,6,0
21/06/2019,1,21/06/2019 : 1  hours,39243,0,0.39,26,0,0,15,25,6,8,3,9
21/06/2019,1,21/06/2019 : 1  hours,18743,0,0.76,16,0,0,23.4,39,3,6,3,4
21/06/2019,1,21/06/2019 : 1  hours,30053,0,0.29,8,0,0,7.8,13,8,0,0,0
21/06/2019,1,21/06/2019 : 1  hours,12463,0,0.26,30,0,0,11.4,19,8,7,7,8
21/06/2019,1,21/06/2019 : 1  hours,19563,0,0.22,24,0,0,9.6,16,8,9,4,3
21/06/2019,1,21/06/2019 : 1  hours,39123,0,0.92,27,0,0,7.8,13,6,7,8,6
21/06/2019,2,21/06/2019 : 2  hours,10041,0,0.27,19,0,0,13.2,22,10,0,5,4
21/06/2019,2,21/06/2019 : 2  hours,12561,0,0.83,25,0,0,3,5,4,7,5,9
21/06/2019,2,21/06/2019 : 2  hours,26091,0,0.86,26,0,0,14.4,24,9,0,8,9
21/06/2019,2,21/06/2019 : 2  hours,31141,0,0.94,25,0,0,2.4,4,9,7,8,1
21/06/2019,2,21/06/2019 : 2  hours,34151,0,0.42,23,0,0,4.2,7,4,9,6,4
21/06/2019,2,21/06/2019 : 2  hours,31031,0,0.73,26,0,0,24.6,41,0,10,9,7
21/06/2019,2,21/06/2019 : 2  hours,26111,0,0.58,23,0,0,9,15,3,1,10,9
21/06/2019,2,21/06/2019 : 2  hours,32011,0,0.35,15,0,0,3,5,3,10,0,2
21/06/2019,2,21/06/2019 : 2  hours,11281,0,0.53,19,0,0,23.4,39,4,9,0,6
21/06/2019,2,21/06/2019 : 2  hours,23141,0,0.74,26,0,0,0,0,7,2,7,10
21/06/2019,2,21/06/2019 : 2  hours,35361,0,0.94,36,0,0,1.8,3,10,9,10,7
21/06/2019,2,21/06/2019 : 2  hours,20061,0,0.67,26,0,0,12,20,9,9,5,3
21/06/2019,2,21/06/2019 : 2  hours,37151,0,0.41,13,0,0,6,10,3,7,1,2
21/06/2019,2,21/06/2019 : 2  hours,31161,0,0.46,23,0,0,26.4,44,6,7,5,5
21/06/2019,2,21/06/2019 : 2  hours,21131,0,0.29,13,0,0,4.2,7,0,7,4,2
21/06/2019,2,21/06/2019 : 2  hours,28361,0,0.57,19,0,0,19.2,32,10,3,4,2
21/06/2019,2,21/06/2019 : 2  hours,23611,0,0.46,25,0,0,24,40,2,8,9,6
21/06/2019,2,21/06/2019 : 2  hours,32021,0,0.95,16,0,0,21.6,36,0,3,7,6
21/06/2019,2,21/06/2019 : 2  hours,39241,0,0.52,9,0,0,6.6,11,1,8,0,0
21/06/2019,2,21/06/2019 : 2  hours,18741,0,0.22,18,0,0,15.6,26,4,5,6,3
21/06/2019,2,21/06/2019 : 2  hours,30051,0,0.23,15,0,0,3,5,2,9,4,0
21/06/2019,2,21/06/2019 : 2  hours,12461,0,0.46,16,0,0,19.8,33,4,4,4,4
21/06/2019,2,21/06/2019 : 2  hours,19561,0,0.31,29,0,0,19.8,33,5,10,4,10
21/06/2019,2,21/06/2019 : 2  hours,39121,0,0.75,13,0,0,15.6,26,2,2,0,9
21/06/2019,2,21/06/2019 : 2  hours,10042,0,0.04,35,0,0,12,20,9,10,6,10
21/06/2019,2,21/06/2019 : 2  hours,12562,0,0.76,27,0,0,2.4,4,9,6,7,5
21/06/2019,2,21/06/2019 : 2  hours,26092,0,0.18,23,0,0,16.8,28,0,10,9,4
21/06/2019,2,21/06/2019 : 2  hours,31142,0,0.29,21,0,0,16.2,27,7,2,3,9
21/06/2019,2,21/06/2019 : 2  hours,34152,0,0.44,19,0,0,2.4,4,8,7,1,3
21/06/2019,2,21/06/2019 : 2  hours,31032,0,0.03,17,0,0,17.4,29,5,1,5,6
21/06/2019,2,21/06/2019 : 2  hours,26112,0,0.72,27,0,0,7.2,12,2,7,10,8
21/06/2019,2,21/06/2019 : 2  hours,32012,0,0.7,18,0,0,17.4,29,2,3,3,10
21/06/2019,2,21/06/2019 : 2  hours,11282,0,0.48,33,0,0,8.4,14,9,10,7,7
21/06/2019,2,21/06/2019 : 2  hours,23142,0,0.71,15,0,0,0,0,0,10,3,2
21/06/2019,2,21/06/2019 : 2  hours,35362,0,0.54,18,0,0,13.8,23,5,4,0,9
21/06/2019,2,21/06/2019 : 2  hours,20062,0,0.58,16,0,0,12,20,0,7,7,2
21/06/2019,2,21/06/2019 : 2  hours,37152,0,0.17,18,0,0,2.4,4,5,7,2,4
21/06/2019,2,21/06/2019 : 2  hours,31162,0,0.98,25,0,0,24.6,41,9,1,10,5
21/06/2019,2,21/06/2019 : 2  hours,21132,0,0.45,2,0,0,16.8,28,1,1,0,0
21/06/2019,2,21/06/2019 : 2  hours,28362,0,0.04,24,0,0,7.2,12,4,7,10,3
21/06/2019,2,21/06/2019 : 2  hours,23612,0,0.91,23,0,0,21,35,0,6,7,10
21/06/2019,2,21/06/2019 : 2  hours,32022,0,0.6,28,0,0,9.6,16,8,3,10,7
21/06/2019,2,21/06/2019 : 2  hours,39242,0,0.33,19,0,0,14.4,24,10,1,6,2
21/06/2019,2,21/06/2019 : 2  hours,18742,0,0.67,12,0,0,6.6,11,3,4,0,5
21/06/2019,2,21/06/2019 : 2  hours,30052,0,0.32,14,0,0,7.8,13,0,7,0,7
21/06/2019,2,21/06/2019 : 2  hours,12462,0,0.89,23,0,0,24,40,4,10,9,0
21/06/2019,2,21/06/2019 : 2  hours,19562,0,0.74,19,0,0,21,35,5,3,8,3
21/06/2019,2,21/06/2019 : 2  hours,39122,0,0.33,17,0,0,1.8,3,5,10,1,1
21/06/2019,2,21/06/2019 : 2  hours,10043,0,0.78,26,0,0,21,35,1,10,6,9
21/06/2019,2,21/06/2019 : 2  hours,12563,0,0.09,20,0,0,1.2,2,6,4,5,5
21/06/2019,2,21/06/2019 : 2  hours,26093,0,0.41,24,0,0,4.2,7,4,5,8,7
21/06/2019,2,21/06/2019 : 2  hours,31143,0,0.32,21,0,0,7.8,13,4,0,9,8
21/06/2019,2,21/06/2019 : 2  hours,34153,0,0.88,22,0,0,10.2,17,3,5,6,8
21/06/2019,2,21/06/2019 : 2  hours,31033,0,0.62,33,0,0,18.6,31,10,8,7,8
21/06/2019,2,21/06/2019 : 2  hours,26113,0,0.19,25,0,0,1.8,3,3,7,5,10
21/06/2019,2,21/06/2019 : 2  hours,32013,0,0.57,11,0,0,7.2,12,0,1,1,9
21/06/2019,2,21/06/2019 : 2  hours,11283,0,0.24,25,0,0,20.4,34,6,9,3,7
21/06/2019,2,21/06/2019 : 2  hours,23143,0,0.24,24,0,0,4.8,8,5,7,2,10
21/06/2019,2,21/06/2019 : 2  hours,35363,0,0.22,10,0,0,16.8,28,2,1,4,3
21/06/2019,2,21/06/2019 : 2  hours,20063,0,0.85,12,0,0,10.8,18,2,5,1,4
21/06/2019,2,21/06/2019 : 2  hours,37153,0,0.14,25,0,0,17.4,29,6,8,6,5
21/06/2019,2,21/06/2019 : 2  hours,31163,0,0.79,15,0,0,22.2,37,1,7,0,7
21/06/2019,2,21/06/2019 : 2  hours,21133,0,0.84,30,0,0,21.6,36,8,9,3,10
21/06/2019,2,21/06/2019 : 2  hours,28363,0,0.71,30,0,0,10.8,18,10,9,6,5
21/06/2019,2,21/06/2019 : 2  hours,23613,0,0.49,14,0,0,4.8,8,0,6,4,4
21/06/2019,2,21/06/2019 : 2  hours,32023,0,0.35,27,0,0,13.2,22,7,4,8,8
21/06/2019,2,21/06/2019 : 2  hours,39243,0,0.32,21,0,0,4.2,7,3,7,5,6
21/06/2019,2,21/06/2019 : 2  hours,18743,0,0.24,12,0,0,2.4,4,6,2,4,0
21/06/2019,2,21/06/2019 : 2  hours,30053,0,0.89,23,0,0,9,15,7,3,10,3
21/06/2019,2,21/06/2019 : 2  hours,12463,0,0.27,17,0,0,10.8,18,7,1,7,2
21/06/2019,2,21/06/2019 : 2  hours,19563,0,0.12,22,0,0,2.4,4,6,6,3,7
21/06/2019,2,21/06/2019 : 2  hours,39123,0,0.35,21,0,0,3.6,6,8,8,5,0
21/06/2019,3,21/06/2019 : 3  hours,10041,0,0.76,33,0,0,21,35,7,6,10,10
21/06/2019,3,21/06/2019 : 3  hours,12561,0,0.68,12,0,0,6,10,0,4,1,7
21/06/2019,3,21/06/2019 : 3  hours,26091,0,0.18,23,0,0,4.2,7,9,9,5,0
21/06/2019,3,21/06/2019 : 3  hours,31141,0,0.87,20,0,0,13.8,23,4,8,3,5
21/06/2019,3,21/06/2019 : 3  hours,34151,0,0.89,17,0,0,16.8,28,7,0,0,10
21/06/2019,3,21/06/2019 : 3  hours,31031,0,0.3,24,0,0,1.8,3,6,0,10,8
21/06/2019,3,21/06/2019 : 3  hours,26111,0,0.3,17,0,0,3,5,3,2,4,8
21/06/2019,3,21/06/2019 : 3  hours,32011,0,0.43,34,0,0,5.4,9,9,10,7,8
21/06/2019,3,21/06/2019 : 3  hours,11281,0,0.2,23,0,0,8.4,14,9,8,2,4
21/06/2019,3,21/06/2019 : 3  hours,23141,0,0.36,24,0,0,1.8,3,8,7,9,0
21/06/2019,3,21/06/2019 : 3  hours,35361,0,0.23,28,0,0,7.2,12,2,10,7,9
21/06/2019,3,21/06/2019 : 3  hours,20061,0,0.36,24,0,0,14.4,24,8,7,4,5
21/06/2019,3,21/06/2019 : 3  hours,37151,0,0.27,19,0,0,23.4,39,8,1,8,2
21/06/2019,3,21/06/2019 : 3  hours,31161,0,0.57,22,0,0,11.4,19,1,10,2,9
21/06/2019,3,21/06/2019 : 3  hours,21131,0,0.84,28,0,0,21,35,1,10,7,10
21/06/2019,3,21/06/2019 : 3  hours,28361,0,0.74,36,0,0,2.4,4,9,7,10,10
21/06/2019,3,21/06/2019 : 3  hours,23611,0,0.98,24,0,0,15.6,26,2,6,9,7
21/06/2019,3,21/06/2019 : 3  hours,32021,0,0.42,15,0,0,21.6,36,2,2,3,8
21/06/2019,3,21/06/2019 : 3  hours,39241,0,1,26,0,0,6.6,11,8,5,6,7
21/06/2019,3,21/06/2019 : 3  hours,18741,0,0.94,35,0,0,24.6,41,5,10,10,10
21/06/2019,3,21/06/2019 : 3  hours,30051,0,0.45,17,0,0,18.6,31,0,3,8,6
21/06/2019,3,21/06/2019 : 3  hours,12461,0,0.65,16,0,0,16.2,27,10,6,0,0
21/06/2019,3,21/06/2019 : 3  hours,19561,0,0.52,27,0,0,7.8,13,5,8,9,5
21/06/2019,3,21/06/2019 : 3  hours,39121,0,0.47,27,0,0,25.2,42,7,6,10,4
21/06/2019,3,21/06/2019 : 3  hours,10042,0,0.9,26,0,0,0,0,8,8,8,2
21/06/2019,3,21/06/2019 : 3  hours,12562,0,0.29,7,0,0,1.2,2,0,3,4,0
21/06/2019,3,21/06/2019 : 3  hours,26092,0,0.23,21,0,0,4.2,7,3,2,9,7
21/06/2019,3,21/06/2019 : 3  hours,31142,0,0.4,18,0,0,4.8,8,3,9,1,5
21/06/2019,3,21/06/2019 : 3  hours,34152,0,0.41,18,0,0,13.8,23,4,0,4,10
21/06/2019,3,21/06/2019 : 3  hours,31032,0,0.84,12,0,0,27,45,0,9,3,0
21/06/2019,3,21/06/2019 : 3  hours,26112,0,0.71,30,0,0,12.6,21,10,5,7,8
21/06/2019,3,21/06/2019 : 3  hours,32012,0,0.16,14,0,0,18,30,5,1,8,0
21/06/2019,3,21/06/2019 : 3  hours,11282,0,0.19,23,0,0,24,40,3,9,6,5
21/06/2019,3,21/06/2019 : 3  hours,23142,0,0.1,13,0,0,3.6,6,1,0,6,6
21/06/2019,3,21/06/2019 : 3  hours,35362,0,0.26,13,0,0,9.6,16,6,0,2,5
21/06/2019,3,21/06/2019 : 3  hours,20062,0,0.43,28,0,0,6,10,10,2,7,9
21/06/2019,3,21/06/2019 : 3  hours,37152,0,0.15,20,0,0,15.6,26,3,7,7,3
21/06/2019,3,21/06/2019 : 3  hours,31162,0,0.63,10,0,0,16.2,27,2,1,2,5
21/06/2019,3,21/06/2019 : 3  hours,21132,0,0.03,18,0,0,6.6,11,3,2,5,8
21/06/2019,3,21/06/2019 : 3  hours,28362,0,0.4,26,0,0,10.8,18,4,7,5,10
21/06/2019,3,21/06/2019 : 3  hours,23612,0,0.81,14,0,0,18.6,31,3,5,4,2
21/06/2019,3,21/06/2019 : 3  hours,32022,0,0.5,9,0,0,1.8,3,0,6,2,1
21/06/2019,3,21/06/2019 : 3  hours,39242,0,0.72,13,0,0,15,25,2,4,5,2
21/06/2019,3,21/06/2019 : 3  hours,18742,0,0.41,17,0,0,4.8,8,9,6,0,2
21/06/2019,3,21/06/2019 : 3  hours,30052,0,0.29,21,0,0,18,30,2,10,3,6
21/06/2019,3,21/06/2019 : 3  hours,12462,0,0.1,24,0,0,4.8,8,6,6,5,7
21/06/2019,3,21/06/2019 : 3  hours,19562,0,0.56,8,0,0,16.2,27,1,1,1,5
21/06/2019,3,21/06/2019 : 3  hours,39122,0,0.21,25,0,0,4.8,8,2,6,7,10
21/06/2019,3,21/06/2019 : 3  hours,10043,0,0.78,19,0,0,20.4,34,10,3,4,2
21/06/2019,3,21/06/2019 : 3  hours,12563,0,0.37,23,0,0,21.6,36,8,4,10,1
21/06/2019,3,21/06/2019 : 3  hours,26093,0,0.79,12,0,0,25.8,43,4,0,6,2
21/06/2019,3,21/06/2019 : 3  hours,31143,0,0.4,24,0,0,3.6,6,6,9,6,3
21/06/2019,3,21/06/2019 : 3  hours,34153,0,0.13,21,0,0,24,40,2,1,9,9
21/06/2019,3,21/06/2019 : 3  hours,31033,0,0.08,19,0,0,17.4,29,2,7,7,3
21/06/2019,3,21/06/2019 : 3  hours,26113,0,0.34,16,0,0,12.6,21,6,7,1,2
21/06/2019,3,21/06/2019 : 3  hours,32013,0,0.96,26,0,0,12,20,8,2,10,6
21/06/2019,3,21/06/2019 : 3  hours,11283,0,0.53,21,0,0,5.4,9,8,3,5,5
21/06/2019,3,21/06/2019 : 3  hours,23143,0,1,17,0,0,17.4,29,0,1,7,9
21/06/2019,3,21/06/2019 : 3  hours,35363,0,0.88,26,0,0,20.4,34,10,6,4,6
21/06/2019,3,21/06/2019 : 3  hours,20063,0,0.14,11,0,0,24.6,41,1,6,1,3
21/06/2019,3,21/06/2019 : 3  hours,37153,0,0.62,24,0,0,20.4,34,10,0,7,7
21/06/2019,3,21/06/2019 : 3  hours,31163,0,0.13,18,0,0,21.6,36,0,0,8,10
21/06/2019,3,21/06/2019 : 3  hours,21133,0,0.05,18,0,0,25.2,42,8,1,2,7
21/06/2019,3,21/06/2019 : 3  hours,28363,0,0.17,17,0,0,3,5,7,8,1,1
21/06/2019,3,21/06/2019 : 3  hours,23613,0,0.58,22,0,0,20.4,34,4,3,10,5
21/06/2019,3,21/06/2019 : 3  hours,32023,0,0.79,17,0,0,19.8,33,5,1,1,10
21/06/2019,3,21/06/2019 : 3  hours,39243,0,0.65,19,0,0,10.8,18,3,6,8,2
21/06/2019,3,21/06/2019 : 3  hours,18743,0,0.95,12,0,0,22.8,38,2,3,1,6
21/06/2019,3,21/06/2019 : 3  hours,30053,0,0.25,16,0,0,7.2,12,6,4,1,5
21/06/2019,3,21/06/2019 : 3  hours,12463,0,0.6,16,0,0,6,10,5,2,0,9
21/06/2019,3,21/06/2019 : 3  hours,19563,0,0.24,13,0,0,12.6,21,3,4,6,0
21/06/2019,3,21/06/2019 : 3  hours,39123,0,0.61,28,0,0,0,0,10,7,8,3
21/06/2019,4,21/06/2019 : 4  hours,10041,0,0.83,13,0,0,2.4,4,3,7,3,0
21/06/2019,4,21/06/2019 : 4  hours,12561,0,0.6,27,0,0,26.4,44,5,8,10,4
21/06/2019,4,21/06/2019 : 4  hours,26091,0,0.38,21,0,0,22.8,38,10,4,0,7
21/06/2019,4,21/06/2019 : 4  hours,31141,0,0.77,29,0,0,22.2,37,5,7,8,9
21/06/2019,4,21/06/2019 : 4  hours,34151,0,0.14,16,0,0,9.6,16,0,10,2,4
21/06/2019,4,21/06/2019 : 4  hours,31031,0,0.42,29,0,0,18,30,9,7,8,5
21/06/2019,4,21/06/2019 : 4  hours,26111,0,0.33,22,0,0,4.8,8,3,3,7,9
21/06/2019,4,21/06/2019 : 4  hours,32011,0,0.74,33,0,0,20.4,34,9,10,4,10
21/06/2019,4,21/06/2019 : 4  hours,11281,0,0.54,24,0,0,19.8,33,4,8,6,6
21/06/2019,4,21/06/2019 : 4  hours,23141,0,0.1,15,0,0,19.8,33,2,0,10,3
21/06/2019,4,21/06/2019 : 4  hours,35361,0,0.88,16,0,0,7.8,13,7,5,0,4
21/06/2019,4,21/06/2019 : 4  hours,20061,0,0.84,14,0,0,24.6,41,0,4,0,10
21/06/2019,4,21/06/2019 : 4  hours,37151,0,0.86,6,0,0,12.6,21,0,3,0,3
21/06/2019,4,21/06/2019 : 4  hours,31161,0,0.43,17,0,0,0,0,4,3,5,5
21/06/2019,4,21/06/2019 : 4  hours,21131,0,0.51,21,0,0,24.6,41,6,10,0,5
21/06/2019,4,21/06/2019 : 4  hours,28361,0,0.2,20,0,0,1.2,2,2,8,9,1
21/06/2019,4,21/06/2019 : 4  hours,23611,0,0.12,23,0,0,9.6,16,5,9,6,3
21/06/2019,4,21/06/2019 : 4  hours,32021,0,0.66,14,0,0,1.2,2,4,5,5,0
21/06/2019,4,21/06/2019 : 4  hours,39241,0,0.68,18,0,0,15,25,10,2,1,5
21/06/2019,4,21/06/2019 : 4  hours,18741,0,0.23,15,0,0,20.4,34,3,2,10,0
21/06/2019,4,21/06/2019 : 4  hours,30051,0,0.87,17,0,0,16.2,27,0,7,4,6
21/06/2019,4,21/06/2019 : 4  hours,12461,0,0.13,22,0,0,19.2,32,10,3,8,1
21/06/2019,4,21/06/2019 : 4  hours,19561,0,0.83,29,0,0,7.8,13,9,5,9,6
21/06/2019,4,21/06/2019 : 4  hours,39121,0,0.84,25,0,0,0.6,1,6,8,7,4
21/06/2019,4,21/06/2019 : 4  hours,10042,0,0.76,10,0,0,26.4,44,2,1,0,7
21/06/2019,4,21/06/2019 : 4  hours,12562,0,0.94,25,0,0,27,45,3,8,9,5
21/06/2019,4,21/06/2019 : 4  hours,26092,0,0.9,17,0,0,0,0,4,0,10,3
21/06/2019,4,21/06/2019 : 4  hours,31142,0,0.51,23,0,0,1.8,3,5,6,3,9
21/06/2019,4,21/06/2019 : 4  hours,34152,0,0.42,11,0,0,0,0,0,1,5,5
21/06/2019,4,21/06/2019 : 4  hours,31032,0,0.55,24,0,0,9.6,16,5,7,9,3
21/06/2019,4,21/06/2019 : 4  hours,26112,0,0.85,23,0,0,22.2,37,5,10,4,4
21/06/2019,4,21/06/2019 : 4  hours,32012,0,0.45,28,0,0,15.6,26,9,9,4,6
21/06/2019,4,21/06/2019 : 4  hours,11282,0,0.25,11,0,0,0,0,3,6,1,1
21/06/2019,4,21/06/2019 : 4  hours,23142,0,0.45,30,0,0,0,0,8,2,10,10
21/06/2019,4,21/06/2019 : 4  hours,35362,0,0.48,27,0,0,26.4,44,7,5,9,6
21/06/2019,4,21/06/2019 : 4  hours,20062,0,0.53,10,0,0,21,35,1,3,6,0
21/06/2019,4,21/06/2019 : 4  hours,37152,0,0.63,25,0,0,3,5,9,5,1,10
21/06/2019,4,21/06/2019 : 4  hours,31162,0,0.9,36,0,0,27,45,8,10,9,9
21/06/2019,4,21/06/2019 : 4  hours,21132,0,0.13,25,0,0,12.6,21,10,5,3,7
21/06/2019,4,21/06/2019 : 4  hours,28362,0,0.18,15,0,0,3,5,2,0,3,10
21/06/2019,4,21/06/2019 : 4  hours,23612,0,0.06,20,0,0,20.4,34,1,9,5,5
21/06/2019,4,21/06/2019 : 4  hours,32022,0,0.25,18,0,0,14.4,24,1,4,9,4
21/06/2019,4,21/06/2019 : 4  hours,39242,0,0.32,18,0,0,21,35,5,3,8,2
21/06/2019,4,21/06/2019 : 4  hours,18742,0,0.53,22,0,0,25.8,43,10,4,1,7
